profile_id,person_id,annual_income_k,income_bracket,spending_score,preferred_segment,loyalty_tier,loyalty_discount,preferred_category,num_purchases_yr
4078,3719,14,<15k,60,Enthusiast,Bronze,0.05,Casa,20
4079,2386,20,15k-30k,39,Moderate,Silver,0.1,Abbigliamento,46
4080,1540,85,>50k,41,Moderate,Bronze,0.05,Lusso,41
4081,1217,19,15k-30k,51,Moderate,Gold,0.15,Elettronica,17
4082,2993,29,15k-30k,31,Moderate,Silver,0.1,Abbigliamento,23
4083,6313,46,30k-50k,58,Moderate,Gold,0.15,Lusso,38
4084,5772,57,>50k,42,Moderate,Platinum,0.25,Abbigliamento,28
4085,5293,10,<15k,80,Value_Seeker,Gold,0.15,Casa,3
4086,3301,40,30k-50k,64,Enthusiast,Gold,0.15,Casa,32
4087,2539,12,<15k,58,Moderate,Silver,0.1,Lusso,33
4088,4846,23,15k-30k,61,Value_Seeker,Gold,0.15,Alimentari,30
4089,732,24,15k-30k,62,Value_Seeker,Bronze,0.05,Sport,33
4090,7489,46,30k-50k,15,Budget,Platinum,0.25,Alimentari,32
4091,3294,9,<15k,94,Value_Seeker,Silver,0.1,Alimentari,13
4092,6541,33,30k-50k,39,Moderate,Gold,0.15,Sport,25
4093,2982,101,>50k,68,Enthusiast,Silver,0.1,Alimentari,23
4094,2156,17,15k-30k,64,Value_Seeker,Bronze,0.05,Alimentari,41
4095,2616,20,15k-30k,1,Budget,Bronze,0.05,Abbigliamento,45
4096,3636,101,>50k,41,Moderate,Silver,0.1,Viaggi,42
4097,2938,20,15k-30k,66,Value_Seeker,Bronze,0.05,Alimentari,27
4098,4491,11,<15k,61,Value_Seeker,Bronze,0.05,Elettronica,41
4099,3140,20,15k-30k,63,Value_Seeker,Silver,0.1,Viaggi,19
4100,4980,23,15k-30k,51,Moderate,Gold,0.15,Viaggi,30
4101,143,7,<15k,84,Value_Seeker,Bronze,0.05,Casa,38
4102,3577,18,15k-30k,52,Moderate,Silver,0.1,Viaggi,5
4103,4946,49,30k-50k,73,Enthusiast,Silver,0.1,Elettronica,25
4104,2782,15,15k-30k,30,Moderate,Silver,0.1,Casa,43
4105,1819,6,<15k,57,Moderate,Platinum,0.25,Alimentari,30
4106,4360,6,<15k,48,Moderate,Silver,0.1,Elettronica,38
4107,4171,23,15k-30k,57,Moderate,Bronze,0.05,Casa,17
4108,6588,5,<15k,54,Moderate,Bronze,0.05,Alimentari,39
4109,395,13,<15k,55,Moderate,Gold,0.15,Abbigliamento,10
4110,7247,14,<15k,45,Moderate,Silver,0.1,Alimentari,11
4111,5999,16,15k-30k,40,Moderate,Silver,0.1,Elettronica,41
4112,595,19,15k-30k,49,Moderate,Silver,0.1,Alimentari,10
4113,3952,19,15k-30k,9,Budget,Gold,0.15,Abbigliamento,47
4114,5392,63,>50k,8,Budget,Gold,0.15,Alimentari,14
4115,4968,7,<15k,61,Value_Seeker,Bronze,0.05,Alimentari,42
4116,2914,10,<15k,4,Budget,Platinum,0.25,Alimentari,34
4117,7388,61,>50k,51,Moderate,Bronze,0.05,Sport,40
4118,2326,61,>50k,47,Moderate,Platinum,0.25,Abbigliamento,45
4119,5644,30,30k-50k,55,Moderate,Gold,0.15,Elettronica,35
4120,3766,12,<15k,46,Moderate,Silver,0.1,Alimentari,50
4121,3440,9,<15k,91,Value_Seeker,Gold,0.15,Abbigliamento,28
4122,3851,47,30k-50k,61,Enthusiast,Silver,0.1,Abbigliamento,3
4123,4132,39,30k-50k,14,Budget,Gold,0.15,Casa,49
4124,6877,14,<15k,54,Moderate,Platinum,0.25,Casa,5
4125,2143,6,<15k,90,Value_Seeker,Bronze,0.05,Abbigliamento,17
4126,5073,32,30k-50k,31,Moderate,Gold,0.15,Abbigliamento,42
4127,1571,85,>50k,53,Moderate,Bronze,0.05,Casa,18
4128,4079,22,15k-30k,78,Value_Seeker,Gold,0.15,Casa,17
4129,2786,60,>50k,44,Moderate,Silver,0.1,Alimentari,7
4130,6335,12,<15k,82,Value_Seeker,Silver,0.1,Abbigliamento,48
4131,5988,28,15k-30k,31,Moderate,Silver,0.1,Abbigliamento,19
4132,3465,11,<15k,2,Budget,Bronze,0.05,Alimentari,31
4133,675,11,<15k,84,Value_Seeker,Platinum,0.25,Sport,10
4134,3348,44,30k-50k,53,Moderate,Gold,0.15,Viaggi,7
4135,728,46,30k-50k,55,Moderate,Gold,0.15,Casa,11
4136,1516,18,15k-30k,28,Budget,Gold,0.15,Alimentari,37
4137,825,49,30k-50k,24,Budget,Gold,0.15,Alimentari,35
4138,3974,46,30k-50k,68,Enthusiast,Silver,0.1,Casa,22
4139,616,11,<15k,64,Value_Seeker,Bronze,0.05,Alimentari,26
4140,4185,68,>50k,52,Moderate,Bronze,0.05,Elettronica,32
4141,2896,23,15k-30k,54,Moderate,Gold,0.15,Casa,3
4142,7000,12,<15k,90,Value_Seeker,Silver,0.1,Sport,16
4143,2082,23,15k-30k,64,Value_Seeker,Bronze,0.05,Alimentari,8
4144,753,7,<15k,50,Moderate,Bronze,0.05,Alimentari,32
4145,3373,24,15k-30k,21,Budget,Gold,0.15,Abbigliamento,44
4146,5726,25,15k-30k,61,Value_Seeker,Bronze,0.05,Alimentari,31
4147,4107,45,30k-50k,26,Budget,Silver,0.1,Alimentari,25
4148,2444,11,<15k,36,Moderate,Platinum,0.25,Abbigliamento,30
4149,3913,53,>50k,81,Premium,Gold,0.15,Elettronica,25
4150,2738,10,<15k,77,Value_Seeker,Platinum,0.25,Alimentari,26
4151,1568,43,30k-50k,52,Moderate,Platinum,0.25,Lusso,36
4152,2427,44,30k-50k,20,Budget,Silver,0.1,Alimentari,41
4153,3746,58,>50k,90,Premium,Silver,0.1,Viaggi,50
4154,6833,9,<15k,80,Value_Seeker,Bronze,0.05,Viaggi,1
4155,6948,37,30k-50k,38,Moderate,Gold,0.15,Alimentari,10
4156,851,14,<15k,49,Moderate,Bronze,0.05,Abbigliamento,25
4157,3546,23,15k-30k,51,Moderate,Bronze,0.05,Alimentari,17
4158,6303,39,30k-50k,35,Moderate,Bronze,0.05,Alimentari,39
4159,895,13,<15k,100,Value_Seeker,Bronze,0.05,Alimentari,22
4160,6401,14,<15k,52,Moderate,Silver,0.1,Abbigliamento,30
4161,5878,16,15k-30k,28,Budget,Silver,0.1,Abbigliamento,50
4162,335,14,<15k,91,Value_Seeker,Gold,0.15,Casa,23
4163,2839,15,15k-30k,38,Moderate,Bronze,0.05,Casa,43
4164,4611,24,15k-30k,65,Value_Seeker,Silver,0.1,Alimentari,6
4165,1015,12,<15k,73,Value_Seeker,Silver,0.1,Casa,2
4166,2816,26,15k-30k,48,Moderate,Gold,0.15,Abbigliamento,41
4167,1631,10,<15k,40,Moderate,Silver,0.1,Elettronica,50
4168,3730,45,30k-50k,44,Moderate,Silver,0.1,Abbigliamento,23
4169,3251,18,15k-30k,26,Budget,Gold,0.15,Abbigliamento,43
4170,5877,113,>50k,54,Moderate,Silver,0.1,Viaggi,40
4171,6665,28,15k-30k,65,Value_Seeker,Bronze,0.05,Alimentari,29
4172,5881,14,<15k,94,Value_Seeker,Bronze,0.05,Elettronica,11
4173,4452,12,<15k,38,Moderate,Bronze,0.05,Elettronica,13
4174,5408,37,30k-50k,39,Moderate,Gold,0.15,Elettronica,17
4175,1635,14,<15k,49,Moderate,Bronze,0.05,Abbigliamento,17
4176,4646,42,30k-50k,50,Moderate,Gold,0.15,Abbigliamento,44
4177,2479,38,30k-50k,14,Budget,Gold,0.15,Casa,9
4178,6617,14,<15k,41,Moderate,Gold,0.15,Abbigliamento,30
4179,2959,25,15k-30k,16,Budget,Gold,0.15,Sport,27
4180,5053,86,>50k,26,Budget,Platinum,0.25,Viaggi,46
4181,5869,28,15k-30k,36,Moderate,Gold,0.15,Abbigliamento,44
4182,5104,14,<15k,93,Value_Seeker,Bronze,0.05,Abbigliamento,33
4183,4045,20,15k-30k,56,Moderate,Gold,0.15,Elettronica,5
4184,3356,28,15k-30k,51,Moderate,Gold,0.15,Elettronica,35
4185,2744,11,<15k,86,Value_Seeker,Bronze,0.05,Viaggi,43
4186,5092,35,30k-50k,52,Moderate,Silver,0.1,Lusso,21
4187,3506,27,15k-30k,59,Moderate,Gold,0.15,Alimentari,23
4188,4249,23,15k-30k,40,Moderate,Bronze,0.05,Casa,14
4189,3147,13,<15k,47,Moderate,Silver,0.1,Abbigliamento,30
4190,2294,8,<15k,33,Moderate,Bronze,0.05,Viaggi,27
4191,580,99,>50k,42,Moderate,Gold,0.15,Viaggi,41
4192,4070,48,30k-50k,39,Moderate,Silver,0.1,Abbigliamento,35
4193,5308,38,30k-50k,51,Moderate,Platinum,0.25,Alimentari,16
4194,4992,20,15k-30k,49,Moderate,Bronze,0.05,Casa,34
4195,4583,35,30k-50k,37,Moderate,Bronze,0.05,Abbigliamento,5
4196,3672,20,15k-30k,31,Moderate,Silver,0.1,Alimentari,9
4197,5215,23,15k-30k,57,Moderate,Silver,0.1,Abbigliamento,21
4198,2849,37,30k-50k,35,Moderate,Bronze,0.05,Abbigliamento,45
4199,4729,83,>50k,62,Enthusiast,Platinum,0.25,Alimentari,39
4200,1081,106,>50k,16,Budget,Platinum,0.25,Alimentari,6
4201,1012,41,30k-50k,51,Moderate,Bronze,0.05,Abbigliamento,46
4202,1931,24,15k-30k,64,Value_Seeker,Bronze,0.05,Casa,14
4203,5949,8,<15k,72,Value_Seeker,Bronze,0.05,Viaggi,37
4204,116,6,<15k,56,Moderate,Bronze,0.05,Lusso,24
4205,740,111,>50k,73,Premium,Platinum,0.25,Lusso,42
4206,7200,10,<15k,34,Moderate,Silver,0.1,Abbigliamento,40
4207,6070,5,<15k,58,Moderate,Bronze,0.05,Elettronica,32
4208,5177,12,<15k,56,Moderate,Gold,0.15,Abbigliamento,26
4209,830,24,15k-30k,70,Value_Seeker,Platinum,0.25,Alimentari,30
4210,4752,8,<15k,19,Budget,Bronze,0.05,Alimentari,44
4211,7156,20,15k-30k,28,Budget,Gold,0.15,Viaggi,44
4212,7428,13,<15k,94,Value_Seeker,Platinum,0.25,Elettronica,15
4213,635,11,<15k,11,Budget,Silver,0.1,Alimentari,42
4214,4364,21,15k-30k,66,Value_Seeker,Gold,0.15,Alimentari,27
4215,6966,47,30k-50k,30,Moderate,Gold,0.15,Alimentari,7
4216,4142,49,30k-50k,50,Moderate,Gold,0.15,Casa,20
4217,876,27,15k-30k,78,Value_Seeker,Bronze,0.05,Alimentari,25
4218,4869,25,15k-30k,55,Moderate,Bronze,0.05,Casa,37
4219,4,10,<15k,88,Value_Seeker,Gold,0.15,Casa,48
4220,3051,17,15k-30k,40,Moderate,Silver,0.1,Elettronica,21
4221,3124,40,30k-50k,37,Moderate,Silver,0.1,Abbigliamento,42
4222,2660,25,15k-30k,65,Value_Seeker,Bronze,0.05,Elettronica,14
4223,4933,19,15k-30k,41,Moderate,Platinum,0.25,Viaggi,6
4224,4777,44,30k-50k,56,Moderate,Gold,0.15,Casa,50
4225,1715,12,<15k,83,Value_Seeker,Silver,0.1,Abbigliamento,26
4226,6448,27,15k-30k,67,Value_Seeker,Bronze,0.05,Viaggi,32
4227,6713,26,15k-30k,18,Budget,Bronze,0.05,Casa,27
4228,6293,29,15k-30k,43,Moderate,Gold,0.15,Abbigliamento,29
4229,1148,10,<15k,65,Value_Seeker,Silver,0.1,Casa,41
4230,3261,7,<15k,55,Moderate,Platinum,0.25,Alimentari,2
4231,574,17,15k-30k,51,Moderate,Silver,0.1,Sport,36
4232,3769,17,15k-30k,55,Moderate,Bronze,0.05,Casa,13
4233,853,7,<15k,49,Moderate,Silver,0.1,Viaggi,20
4234,2774,104,>50k,51,Moderate,Gold,0.15,Sport,44
4235,5919,33,30k-50k,21,Budget,Bronze,0.05,Casa,23
4236,4929,30,30k-50k,35,Moderate,Bronze,0.05,Casa,14
4237,1166,8,<15k,29,Budget,Bronze,0.05,Sport,31
4238,4495,20,15k-30k,52,Moderate,Bronze,0.05,Sport,21
4239,6655,6,<15k,56,Moderate,Platinum,0.25,Elettronica,21
4240,3847,75,>50k,36,Moderate,Gold,0.15,Viaggi,39
4241,2368,8,<15k,95,Value_Seeker,Gold,0.15,Elettronica,5
4242,4131,41,30k-50k,40,Moderate,Silver,0.1,Alimentari,16
4243,2950,18,15k-30k,55,Moderate,Silver,0.1,Casa,47
4244,524,39,30k-50k,32,Moderate,Silver,0.1,Viaggi,18
4245,537,12,<15k,51,Moderate,Bronze,0.05,Alimentari,1
4246,5801,8,<15k,66,Value_Seeker,Bronze,0.05,Alimentari,22
4247,3175,39,30k-50k,38,Moderate,Silver,0.1,Alimentari,17
4248,784,12,<15k,60,Enthusiast,Bronze,0.05,Abbigliamento,32
4249,1409,30,30k-50k,61,Enthusiast,Gold,0.15,Elettronica,14
4250,2537,28,15k-30k,39,Moderate,Silver,0.1,Abbigliamento,4
4251,154,5,<15k,33,Moderate,Gold,0.15,Viaggi,17
4252,1686,14,<15k,29,Budget,Gold,0.15,Alimentari,13
4253,4721,7,<15k,88,Value_Seeker,Gold,0.15,Alimentari,37
4254,3863,10,<15k,78,Value_Seeker,Bronze,0.05,Sport,29
4255,1895,113,>50k,68,Enthusiast,Silver,0.1,Abbigliamento,50
4256,5442,8,<15k,51,Moderate,Bronze,0.05,Abbigliamento,46
4257,3327,34,30k-50k,18,Budget,Platinum,0.25,Alimentari,28
4258,7471,38,30k-50k,39,Moderate,Bronze,0.05,Alimentari,49
4259,6102,36,30k-50k,43,Moderate,Silver,0.1,Casa,42
4260,190,23,15k-30k,27,Budget,Bronze,0.05,Alimentari,35
4261,1139,22,15k-30k,20,Budget,Bronze,0.05,Alimentari,44
4262,7157,15,15k-30k,15,Budget,Gold,0.15,Abbigliamento,41
4263,606,112,>50k,68,Enthusiast,Gold,0.15,Sport,18
4264,4276,16,15k-30k,25,Budget,Silver,0.1,Casa,4
4265,301,11,<15k,66,Value_Seeker,Bronze,0.05,Casa,8
4266,6640,10,<15k,52,Moderate,Silver,0.1,Abbigliamento,9
4267,3420,23,15k-30k,61,Value_Seeker,Gold,0.15,Abbigliamento,21
4268,7220,8,<15k,66,Value_Seeker,Silver,0.1,Alimentari,22
4269,1060,91,>50k,50,Moderate,Bronze,0.05,Elettronica,38
4270,7345,8,<15k,62,Value_Seeker,Platinum,0.25,Casa,37
4271,2565,24,15k-30k,47,Moderate,Gold,0.15,Viaggi,29
4272,7485,15,15k-30k,37,Moderate,Bronze,0.05,Sport,43
4273,1069,25,15k-30k,69,Value_Seeker,Silver,0.1,Abbigliamento,13
4274,2524,15,15k-30k,41,Moderate,Silver,0.1,Casa,46
4275,2205,22,15k-30k,48,Moderate,Silver,0.1,Sport,42
4276,16,24,15k-30k,21,Budget,Platinum,0.25,Abbigliamento,15
4277,3120,24,15k-30k,55,Moderate,Silver,0.1,Viaggi,14
4278,4642,18,15k-30k,37,Moderate,Bronze,0.05,Alimentari,35
4279,4754,23,15k-30k,40,Moderate,Silver,0.1,Abbigliamento,36
4280,7163,12,<15k,43,Moderate,Platinum,0.25,Sport,34
4281,5600,7,<15k,57,Moderate,Bronze,0.05,Elettronica,7
4282,7022,16,15k-30k,9,Budget,Bronze,0.05,Sport,2
4283,6427,28,15k-30k,63,Value_Seeker,Gold,0.15,Abbigliamento,38
4284,225,19,15k-30k,49,Moderate,Gold,0.15,Abbigliamento,15
4285,6170,14,<15k,50,Moderate,Silver,0.1,Casa,48
4286,3354,79,>50k,24,Budget,Bronze,0.05,Alimentari,11
4287,562,13,<15k,68,Value_Seeker,Gold,0.15,Casa,32
4288,6373,26,15k-30k,37,Moderate,Gold,0.15,Viaggi,11
4289,1693,33,30k-50k,71,Enthusiast,Platinum,0.25,Abbigliamento,45
4290,1045,42,30k-50k,54,Moderate,Bronze,0.05,Alimentari,40
4291,4565,39,30k-50k,75,Enthusiast,Gold,0.15,Elettronica,28
4292,954,5,<15k,62,Value_Seeker,Platinum,0.25,Viaggi,50
4293,7470,22,15k-30k,71,Value_Seeker,Platinum,0.25,Viaggi,18
4294,2735,71,>50k,64,Enthusiast,Platinum,0.25,Casa,21
4295,7352,32,30k-50k,35,Moderate,Silver,0.1,Sport,38
4296,7223,16,15k-30k,53,Moderate,Silver,0.1,Casa,11
4297,1218,14,<15k,43,Moderate,Gold,0.15,Elettronica,20
4298,5254,84,>50k,96,Premium,Gold,0.15,Lusso,3
4299,7131,20,15k-30k,47,Moderate,Silver,0.1,Elettronica,34
4300,1300,52,>50k,55,Moderate,Gold,0.15,Viaggi,37
4301,7332,14,<15k,67,Value_Seeker,Bronze,0.05,Abbigliamento,16
4302,4067,8,<15k,38,Moderate,Bronze,0.05,Casa,35
4303,3791,40,30k-50k,71,Enthusiast,Platinum,0.25,Viaggi,30
4304,3234,11,<15k,39,Moderate,Bronze,0.05,Alimentari,28
4305,2869,24,15k-30k,24,Budget,Bronze,0.05,Abbigliamento,35
4306,5980,13,<15k,56,Moderate,Gold,0.15,Casa,39
4307,2200,47,30k-50k,19,Budget,Silver,0.1,Alimentari,9
4308,98,11,<15k,91,Value_Seeker,Bronze,0.05,Alimentari,13
4309,7287,14,<15k,55,Moderate,Bronze,0.05,Casa,9
4310,2557,45,30k-50k,1,Budget,Bronze,0.05,Casa,34
4311,4199,15,15k-30k,53,Moderate,Bronze,0.05,Casa,8
4312,1445,10,<15k,71,Value_Seeker,Silver,0.1,Abbigliamento,29
4313,1648,19,15k-30k,41,Moderate,Gold,0.15,Elettronica,19
4314,4682,43,30k-50k,17,Budget,Platinum,0.25,Alimentari,47
4315,3991,58,>50k,52,Moderate,Silver,0.1,Casa,10
4316,1696,10,<15k,50,Moderate,Bronze,0.05,Alimentari,43
4317,3191,5,<15k,40,Moderate,Bronze,0.05,Casa,27
4318,6197,103,>50k,33,Moderate,Gold,0.15,Elettronica,15
4319,6295,23,15k-30k,53,Moderate,Bronze,0.05,Casa,41
4320,4499,45,30k-50k,63,Enthusiast,Gold,0.15,Lusso,39
4321,1154,101,>50k,64,Enthusiast,Silver,0.1,Abbigliamento,20
4322,6959,25,15k-30k,15,Budget,Platinum,0.25,Elettronica,24
4323,1682,46,30k-50k,57,Moderate,Gold,0.15,Elettronica,26
4324,2056,47,30k-50k,60,Enthusiast,Gold,0.15,Casa,29
4325,7158,26,15k-30k,77,Value_Seeker,Bronze,0.05,Alimentari,21
4326,3108,73,>50k,36,Moderate,Bronze,0.05,Alimentari,49
4327,4548,9,<15k,58,Moderate,Gold,0.15,Abbigliamento,36
4328,7040,33,30k-50k,56,Moderate,Silver,0.1,Casa,8
4329,2049,10,<15k,49,Moderate,Silver,0.1,Elettronica,24
4330,4976,10,<15k,71,Value_Seeker,Gold,0.15,Viaggi,48
4331,3643,25,15k-30k,49,Moderate,Gold,0.15,Elettronica,40
4332,7396,11,<15k,43,Moderate,Bronze,0.05,Sport,24
4333,623,36,30k-50k,29,Budget,Platinum,0.25,Abbigliamento,43
4334,6489,27,15k-30k,74,Value_Seeker,Gold,0.15,Alimentari,8
4335,7213,76,>50k,35,Moderate,Bronze,0.05,Elettronica,43
4336,5883,27,15k-30k,26,Budget,Bronze,0.05,Alimentari,13
4337,4061,7,<15k,66,Value_Seeker,Silver,0.1,Casa,18
4338,6294,11,<15k,59,Moderate,Bronze,0.05,Alimentari,17
4339,6065,10,<15k,33,Moderate,Bronze,0.05,Abbigliamento,8
4340,6616,7,<15k,49,Moderate,Bronze,0.05,Casa,31
4341,4736,8,<15k,43,Moderate,Bronze,0.05,Casa,38
4342,7483,38,30k-50k,32,Moderate,Gold,0.15,Lusso,48
4343,2385,18,15k-30k,100,Value_Seeker,Gold,0.15,Casa,7
4344,6694,13,<15k,53,Moderate,Silver,0.1,Viaggi,22
4345,5759,33,30k-50k,27,Budget,Gold,0.15,Alimentari,33
4346,1959,6,<15k,100,Value_Seeker,Bronze,0.05,Viaggi,19
4347,1843,10,<15k,77,Value_Seeker,Silver,0.1,Abbigliamento,39
4348,2911,25,15k-30k,64,Value_Seeker,Bronze,0.05,Viaggi,39
4349,3219,95,>50k,38,Moderate,Bronze,0.05,Casa,46
4350,146,28,15k-30k,73,Value_Seeker,Bronze,0.05,Casa,20
4351,5630,32,30k-50k,61,Enthusiast,Bronze,0.05,Alimentari,33
4352,6546,63,>50k,57,Moderate,Silver,0.1,Elettronica,7
4353,7098,42,30k-50k,10,Budget,Silver,0.1,Casa,12
4354,2811,23,15k-30k,49,Moderate,Bronze,0.05,Casa,15
4355,659,7,<15k,94,Value_Seeker,Bronze,0.05,Alimentari,25
4356,1794,13,<15k,64,Value_Seeker,Silver,0.1,Alimentari,26
4357,2511,14,<15k,52,Moderate,Bronze,0.05,Alimentari,9
4358,3397,14,<15k,55,Moderate,Gold,0.15,Casa,44
4359,4282,44,30k-50k,41,Moderate,Bronze,0.05,Alimentari,13
4360,608,18,15k-30k,34,Moderate,Bronze,0.05,Lusso,47
4361,6895,10,<15k,59,Moderate,Platinum,0.25,Sport,20
4362,1930,23,15k-30k,78,Value_Seeker,Bronze,0.05,Casa,15
4363,7125,107,>50k,81,Premium,Bronze,0.05,Abbigliamento,3
4364,197,5,<15k,44,Moderate,Gold,0.15,Abbigliamento,44
4365,2327,10,<15k,85,Value_Seeker,Gold,0.15,Alimentari,1
4366,4496,20,15k-30k,65,Value_Seeker,Gold,0.15,Abbigliamento,21
4367,4218,39,30k-50k,57,Moderate,Bronze,0.05,Sport,25
4368,3255,10,<15k,68,Value_Seeker,Bronze,0.05,Abbigliamento,21
4369,4931,24,15k-30k,31,Moderate,Silver,0.1,Viaggi,36
4370,5535,21,15k-30k,41,Moderate,Bronze,0.05,Casa,36
4371,5791,37,30k-50k,61,Enthusiast,Silver,0.1,Elettronica,25
4372,2777,17,15k-30k,25,Budget,Bronze,0.05,Viaggi,11
4373,1707,46,30k-50k,24,Budget,Gold,0.15,Alimentari,19
4374,5172,12,<15k,66,Value_Seeker,Silver,0.1,Alimentari,49
4375,5249,43,30k-50k,29,Budget,Silver,0.1,Elettronica,30
4376,5757,17,15k-30k,66,Value_Seeker,Platinum,0.25,Alimentari,29
4377,6528,8,<15k,44,Moderate,Silver,0.1,Elettronica,19
4378,5855,33,30k-50k,49,Moderate,Gold,0.15,Sport,11
4379,854,33,30k-50k,51,Moderate,Gold,0.15,Alimentari,47
4380,5685,19,15k-30k,40,Moderate,Bronze,0.05,Sport,31
4381,6363,7,<15k,55,Moderate,Gold,0.15,Casa,3
4382,4097,14,<15k,46,Moderate,Platinum,0.25,Alimentari,42
4383,2160,70,>50k,54,Moderate,Silver,0.1,Elettronica,48
4384,698,25,15k-30k,30,Moderate,Bronze,0.05,Abbigliamento,13
4385,7421,24,15k-30k,45,Moderate,Silver,0.1,Elettronica,34
4386,2999,26,15k-30k,64,Value_Seeker,Silver,0.1,Abbigliamento,24
4387,1636,11,<15k,37,Moderate,Silver,0.1,Elettronica,16
4388,1291,11,<15k,50,Moderate,Bronze,0.05,Alimentari,44
4389,6585,23,15k-30k,60,Enthusiast,Bronze,0.05,Sport,1
4390,5232,5,<15k,18,Budget,Bronze,0.05,Viaggi,17
4391,3763,73,>50k,92,Premium,Gold,0.15,Sport,46
4392,7373,12,<15k,80,Value_Seeker,Bronze,0.05,Elettronica,36
4393,5727,22,15k-30k,19,Budget,Bronze,0.05,Alimentari,2
4394,3743,21,15k-30k,7,Budget,Bronze,0.05,Elettronica,18
4395,3445,7,<15k,60,Enthusiast,Bronze,0.05,Elettronica,14
4396,1998,18,15k-30k,27,Budget,Bronze,0.05,Alimentari,31
4397,4779,14,<15k,79,Value_Seeker,Bronze,0.05,Abbigliamento,17
4398,5353,31,30k-50k,52,Moderate,Silver,0.1,Abbigliamento,13
4399,3748,8,<15k,62,Value_Seeker,Silver,0.1,Alimentari,19
4400,4744,21,15k-30k,38,Moderate,Silver,0.1,Abbigliamento,31
4401,709,29,15k-30k,82,Value_Seeker,Gold,0.15,Abbigliamento,50
4402,1282,41,30k-50k,60,Enthusiast,Gold,0.15,Abbigliamento,36
4403,5864,6,<15k,72,Value_Seeker,Gold,0.15,Casa,11
4404,5068,47,30k-50k,69,Enthusiast,Silver,0.1,Elettronica,38
4405,6776,6,<15k,39,Moderate,Platinum,0.25,Alimentari,9
4406,4029,18,15k-30k,75,Value_Seeker,Gold,0.15,Alimentari,38
4407,1306,29,15k-30k,44,Moderate,Bronze,0.05,Elettronica,34
4408,5504,14,<15k,66,Value_Seeker,Silver,0.1,Alimentari,44
4409,2237,25,15k-30k,46,Moderate,Bronze,0.05,Abbigliamento,5
4410,3302,55,>50k,17,Budget,Gold,0.15,Viaggi,12
4411,1663,36,30k-50k,64,Enthusiast,Silver,0.1,Elettronica,7
4412,5450,5,<15k,23,Budget,Silver,0.1,Alimentari,40
4413,7431,19,15k-30k,30,Moderate,Platinum,0.25,Casa,1
4414,5147,94,>50k,45,Moderate,Gold,0.15,Sport,2
4415,2693,33,30k-50k,5,Budget,Silver,0.1,Casa,48
4416,3060,17,15k-30k,27,Budget,Gold,0.15,Abbigliamento,35
4417,1597,5,<15k,64,Value_Seeker,Platinum,0.25,Alimentari,17
4418,2729,44,30k-50k,38,Moderate,Silver,0.1,Abbigliamento,36
4419,2625,43,30k-50k,39,Moderate,Bronze,0.05,Elettronica,17
4420,3157,6,<15k,41,Moderate,Bronze,0.05,Alimentari,25
4421,4636,30,30k-50k,45,Moderate,Gold,0.15,Viaggi,32
4422,1678,31,30k-50k,38,Moderate,Bronze,0.05,Abbigliamento,15
4423,6892,45,30k-50k,12,Budget,Silver,0.1,Casa,27
4424,6374,28,15k-30k,45,Moderate,Platinum,0.25,Viaggi,27
4425,1757,21,15k-30k,25,Budget,Bronze,0.05,Casa,24
4426,5116,17,15k-30k,67,Value_Seeker,Bronze,0.05,Alimentari,26
4427,563,6,<15k,52,Moderate,Bronze,0.05,Casa,33
4428,2790,16,15k-30k,100,Value_Seeker,Gold,0.15,Alimentari,35
4429,863,28,15k-30k,69,Value_Seeker,Bronze,0.05,Viaggi,12
4430,1484,11,<15k,57,Moderate,Platinum,0.25,Viaggi,19
4431,7035,117,>50k,66,Enthusiast,Silver,0.1,Alimentari,31
4432,5134,26,15k-30k,8,Budget,Bronze,0.05,Casa,41
4433,870,77,>50k,74,Premium,Gold,0.15,Elettronica,24
4434,4493,105,>50k,38,Moderate,Silver,0.1,Alimentari,30
4435,502,88,>50k,56,Moderate,Silver,0.1,Alimentari,44
4436,3840,10,<15k,45,Moderate,Bronze,0.05,Viaggi,14
4437,2690,11,<15k,47,Moderate,Bronze,0.05,Elettronica,44
4438,5581,6,<15k,56,Moderate,Bronze,0.05,Abbigliamento,45
4439,6756,6,<15k,61,Value_Seeker,Silver,0.1,Alimentari,26
4440,1570,5,<15k,59,Moderate,Silver,0.1,Abbigliamento,26
4441,5991,5,<15k,59,Moderate,Bronze,0.05,Viaggi,17
4442,2731,20,15k-30k,17,Budget,Bronze,0.05,Viaggi,38
4443,804,96,>50k,100,Premium,Gold,0.15,Elettronica,8
4444,3645,22,15k-30k,54,Moderate,Bronze,0.05,Alimentari,37
4445,7215,29,15k-30k,58,Moderate,Platinum,0.25,Casa,46
4446,7073,10,<15k,53,Moderate,Bronze,0.05,Abbigliamento,33
4447,4875,21,15k-30k,32,Moderate,Bronze,0.05,Alimentari,20
4448,5959,103,>50k,58,Moderate,Silver,0.1,Elettronica,2
4449,200,25,15k-30k,55,Moderate,Bronze,0.05,Alimentari,10
4450,7161,30,30k-50k,71,Enthusiast,Gold,0.15,Viaggi,39
4451,2278,37,30k-50k,86,Enthusiast,Gold,0.15,Lusso,30
4452,3561,19,15k-30k,79,Value_Seeker,Gold,0.15,Casa,34
4453,5892,11,<15k,24,Budget,Gold,0.15,Abbigliamento,7
4454,4514,21,15k-30k,40,Moderate,Bronze,0.05,Elettronica,50
